Reactor name,Country,Type,"Net Capacity, MWe",Grid Connection Date,Avg_Load_Factor,Age,Assumed_Lifespan,Remaining_Life,Projection_Year,Annual_Generation_MWh,Revenue_Bear_Case,Revenue_Base_Case,Revenue_Bull_Case,Cumulative_Revenue_Base
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2032,6023376.0,301168800.0,451753200.0,602337600.0,3614025600.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2033,6023376.0,301168800.0,451753200.0,602337600.0,4065778800.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2034,6023376.0,301168800.0,451753200.0,602337600.0,4517532000.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2035,6023376.0,301168800.0,451753200.0,602337600.0,4969285200.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2036,6023376.0,301168800.0,451753200.0,602337600.0,5421038400.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2037,6023376.0,301168800.0,451753200.0,602337600.0,5872791600.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2038,6023376.0,301168800.0,451753200.0,602337600.0,6324544800.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2039,6023376.0,301168800.0,451753200.0,602337600.0,6776298000.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2040,6023376.0,301168800.0,451753200.0,602337600.0,7228051200.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2041,6023376.0,301168800.0,451753200.0,602337600.0,7679804400.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2042,6023376.0,301168800.0,451753200.0,602337600.0,8131557600.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2043,6023376.0,301168800.0,451753200.0,602337600.0,8583310800.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2044,6023376.0,301168800.0,451753200.0,602337600.0,9035064000.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2045,6023376.0,301168800.0,451753200.0,602337600.0,9486817200.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2046,6023376.0,301168800.0,451753200.0,602337600.0,9938570400.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2047,6023376.0,301168800.0,451753200.0,602337600.0,10390323600.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2048,6023376.0,301168800.0,451753200.0,602337600.0,10842076800.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2049,6023376.0,301168800.0,451753200.0,602337600.0,11293830000.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2050,6023376.0,301168800.0,451753200.0,602337600.0,11745583200.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2051,6023376.0,301168800.0,451753200.0,602337600.0,12197336400.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2052,6023376.0,301168800.0,451753200.0,602337600.0,12649089600.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2053,6023376.0,301168800.0,451753200.0,602337600.0,13100842800.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2054,6023376.0,301168800.0,451753200.0,602337600.0,13552596000.0
CHOOZ B-1,FRANCE,PWR,1500,1996-08-30,45.84,29,60,31,2055,6023376.0,301168800.0,451753200.0,602337600.0,14004349200.0
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2025,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,417063600.00000006
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2026,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,834127200.0000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2027,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,1251190800.0000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2028,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,1668254400.0000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2029,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,2085318000.0000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2030,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,2502381600.0000005
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2031,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,2919445200.0000005
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2032,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,3336508800.0000005
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2033,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,3753572400.0000005
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2034,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,4170636000.0000005
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2035,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,4587699600.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2036,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,5004763200.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2037,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,5421826800.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2038,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,5838890400.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2039,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,6255954000.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2040,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,6673017600.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2041,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,7090081200.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2042,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,7507144800.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2043,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,7924208400.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2044,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,8341272000.000001
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2045,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,8758335600.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2046,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,9175399200.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2047,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,9592462800.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2048,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,10009526400.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2049,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,10426590000.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2050,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,10843653600.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2051,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,11260717200.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2052,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,11677780800.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2053,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,12094844400.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2054,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,12511908000.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2055,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,12928971600.000002
CHOOZ B-2,FRANCE,PWR,1500,1997-04-10,42.32000000000001,28,60,32,2056,5560848.000000001,278042400.00000006,417063600.00000006,556084800.0000001,13346035200.000002
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2025,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,499358105.9999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2026,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,998716211.9999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2027,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,1498074317.9999995
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2028,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,1997432423.9999995
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2029,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,2496790529.9999995
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2030,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,2996148635.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2031,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,3495506741.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2032,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,3994864847.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2033,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,4494222953.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2034,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,4993581059.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2035,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,5492939165.999999
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2036,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,5992297271.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2037,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,6491655377.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2038,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,6991013483.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2039,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,7490371589.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2040,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,7989729695.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2041,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,8489087801.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2042,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,8988445907.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2043,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,9487804013.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2044,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,9987162119.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2045,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,10486520225.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2046,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,10985878331.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2047,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,11485236437.999998
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2048,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,11984594543.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2049,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,12483952649.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2050,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,12983310755.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2051,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,13482668861.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2052,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,13982026967.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2053,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,14481385073.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2054,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,14980743179.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2055,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,15480101285.999996
CIVAUX-1,FRANCE,PWR,1495,1997-12-24,50.83999999999999,28,60,32,2056,6658108.079999998,332905403.9999999,499358105.9999999,665810807.9999998,15979459391.999996
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2025,6668585.04,333429252.0,500143878.0,666858504.0,500143878.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2026,6668585.04,333429252.0,500143878.0,666858504.0,1000287756.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2027,6668585.04,333429252.0,500143878.0,666858504.0,1500431634.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2028,6668585.04,333429252.0,500143878.0,666858504.0,2000575512.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2029,6668585.04,333429252.0,500143878.0,666858504.0,2500719390.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2030,6668585.04,333429252.0,500143878.0,666858504.0,3000863268.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2031,6668585.04,333429252.0,500143878.0,666858504.0,3501007146.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2032,6668585.04,333429252.0,500143878.0,666858504.0,4001151024.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2033,6668585.04,333429252.0,500143878.0,666858504.0,4501294902.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2034,6668585.04,333429252.0,500143878.0,666858504.0,5001438780.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2035,6668585.04,333429252.0,500143878.0,666858504.0,5501582658.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2036,6668585.04,333429252.0,500143878.0,666858504.0,6001726536.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2037,6668585.04,333429252.0,500143878.0,666858504.0,6501870414.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2038,6668585.04,333429252.0,500143878.0,666858504.0,7002014292.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2039,6668585.04,333429252.0,500143878.0,666858504.0,7502158170.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2040,6668585.04,333429252.0,500143878.0,666858504.0,8002302048.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2041,6668585.04,333429252.0,500143878.0,666858504.0,8502445926.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2042,6668585.04,333429252.0,500143878.0,666858504.0,9002589804.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2043,6668585.04,333429252.0,500143878.0,666858504.0,9502733682.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2044,6668585.04,333429252.0,500143878.0,666858504.0,10002877560.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2045,6668585.04,333429252.0,500143878.0,666858504.0,10503021438.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2046,6668585.04,333429252.0,500143878.0,666858504.0,11003165316.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2047,6668585.04,333429252.0,500143878.0,666858504.0,11503309194.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2048,6668585.04,333429252.0,500143878.0,666858504.0,12003453072.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2049,6668585.04,333429252.0,500143878.0,666858504.0,12503596950.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2050,6668585.04,333429252.0,500143878.0,666858504.0,13003740828.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2051,6668585.04,333429252.0,500143878.0,666858504.0,13503884706.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2052,6668585.04,333429252.0,500143878.0,666858504.0,14004028584.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2053,6668585.04,333429252.0,500143878.0,666858504.0,14504172462.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2054,6668585.04,333429252.0,500143878.0,666858504.0,15004316340.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2055,6668585.04,333429252.0,500143878.0,666858504.0,15504460218.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2056,6668585.04,333429252.0,500143878.0,666858504.0,16004604096.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2057,6668585.04,333429252.0,500143878.0,666858504.0,16504747974.0
CIVAUX-2,FRANCE,PWR,1495,1999-12-24,50.92,26,60,34,2058,6668585.04,333429252.0,500143878.0,666858504.0,17004891852.0
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2025,8908667.712,445433385.59999996,668150078.4,890866771.1999999,668150078.4
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2026,8908667.712,445433385.59999996,668150078.4,890866771.1999999,1336300156.8
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2027,8908667.712,445433385.59999996,668150078.4,890866771.1999999,2004450235.1999998
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2028,8908667.712,445433385.59999996,668150078.4,890866771.1999999,2672600313.6
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2029,8908667.712,445433385.59999996,668150078.4,890866771.1999999,3340750392.0
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2030,8908667.712,445433385.59999996,668150078.4,890866771.1999999,4008900470.3999996
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2031,8908667.712,445433385.59999996,668150078.4,890866771.1999999,4677050548.8
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2032,8908667.712,445433385.59999996,668150078.4,890866771.1999999,5345200627.2
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2033,8908667.712,445433385.59999996,668150078.4,890866771.1999999,6013350705.599999
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2034,8908667.712,445433385.59999996,668150078.4,890866771.1999999,6681500784.0
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2035,8908667.712,445433385.59999996,668150078.4,890866771.1999999,7349650862.4
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2036,8908667.712,445433385.59999996,668150078.4,890866771.1999999,8017800940.799999
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2037,8908667.712,445433385.59999996,668150078.4,890866771.1999999,8685951019.199999
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2038,8908667.712,445433385.59999996,668150078.4,890866771.1999999,9354101097.6
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2039,8908667.712,445433385.59999996,668150078.4,890866771.1999999,10022251176.0
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2040,8908667.712,445433385.59999996,668150078.4,890866771.1999999,10690401254.4
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2041,8908667.712,445433385.59999996,668150078.4,890866771.1999999,11358551332.8
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2042,8908667.712,445433385.59999996,668150078.4,890866771.1999999,12026701411.199999
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2043,8908667.712,445433385.59999996,668150078.4,890866771.1999999,12694851489.6
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2044,8908667.712,445433385.59999996,668150078.4,890866771.1999999,13363001568.0
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2045,8908667.712,445433385.59999996,668150078.4,890866771.1999999,14031151646.4
CLINTON-1,UNITED STATES OF AMERICA,BWR,1062,1987-04-24,95.76,38,60,22,2046,8908667.712,445433385.59999996,668150078.4,890866771.1999999,14699301724.8
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2025,8235717.504,411785875.2,617678812.8,823571750.4,617678812.8
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2026,8235717.504,411785875.2,617678812.8,823571750.4,1235357625.6
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2027,8235717.504,411785875.2,617678812.8,823571750.4,1853036438.3999999
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2028,8235717.504,411785875.2,617678812.8,823571750.4,2470715251.2
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2029,8235717.504,411785875.2,617678812.8,823571750.4,3088394064.0
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2030,8235717.504,411785875.2,617678812.8,823571750.4,3706072876.7999997
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2031,8235717.504,411785875.2,617678812.8,823571750.4,4323751689.599999
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2032,8235717.504,411785875.2,617678812.8,823571750.4,4941430502.4
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2033,8235717.504,411785875.2,617678812.8,823571750.4,5559109315.2
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2034,8235717.504,411785875.2,617678812.8,823571750.4,6176788128.0
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2035,8235717.504,411785875.2,617678812.8,823571750.4,6794466940.799999
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2036,8235717.504,411785875.2,617678812.8,823571750.4,7412145753.599999
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2037,8235717.504,411785875.2,617678812.8,823571750.4,8029824566.4
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2038,8235717.504,411785875.2,617678812.8,823571750.4,8647503379.199999
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2039,8235717.504,411785875.2,617678812.8,823571750.4,9265182192.0
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2040,8235717.504,411785875.2,617678812.8,823571750.4,9882861004.8
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2041,8235717.504,411785875.2,617678812.8,823571750.4,10500539817.599998
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2042,8235717.504,411785875.2,617678812.8,823571750.4,11118218630.4
COFRENTES,SPAIN,BWR,1064,1984-10-14,88.36,41,60,19,2043,8235717.504,411785875.2,617678812.8,823571750.4,11735897443.199999
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2025,9263568.6,463178430.0,694767645.0,926356860.0,694767645.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2026,9263568.6,463178430.0,694767645.0,926356860.0,1389535290.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2027,9263568.6,463178430.0,694767645.0,926356860.0,2084302935.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2028,9263568.6,463178430.0,694767645.0,926356860.0,2779070580.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2029,9263568.6,463178430.0,694767645.0,926356860.0,3473838225.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2030,9263568.6,463178430.0,694767645.0,926356860.0,4168605870.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2031,9263568.6,463178430.0,694767645.0,926356860.0,4863373515.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2032,9263568.6,463178430.0,694767645.0,926356860.0,5558141160.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2033,9263568.6,463178430.0,694767645.0,926356860.0,6252908805.0
COLUMBIA,UNITED STATES OF AMERICA,BWR,1131,1984-05-27,93.5,41,60,19,2034,9263568.6,463178430.0,694767645.0,926356860.0,6947676450.0
